9.0430000e-04	1.1543000e-03	8.2450846e-01	1.4043000e-03	1.6543000e-03	-8.2450816e-01	1.9043000e-03	2.1543000e-03	8.2450820e-01	7.1950000e-04	9.7630000e-04	7.4341944e-01	1.2295000e-03	1.4794000e-03	-7.3174951e-01	1.7298000e-03	1.9795000e-03	7.2836446e-01	7.9970000e-04	1.0524000e-03	8.2703665e-01	1.3043000e-03	1.5538000e-03	-8.1658766e-01	1.8039000e-03	2.0537000e-03	8.1581475e-01	7.1950000e-04	9.7630000e-04	7.4341572e-01	1.2295000e-03	1.4794000e-03	-7.3174585e-01	1.7298000e-03	1.9795000e-03	7.2836082e-01	1.1000000e+01
9.0630000e-04	1.1563000e-03	8.3161584e-01	1.4063000e-03	1.6563000e-03	-8.3161547e-01	1.9063000e-03	2.1563000e-03	8.3161552e-01	7.2140000e-04	9.7830000e-04	7.5009571e-01	1.2315000e-03	1.4814000e-03	-7.3804693e-01	1.7319000e-03	1.9815000e-03	7.3463203e-01	8.0170000e-04	1.0544000e-03	8.3427653e-01	1.3063000e-03	1.5558000e-03	-8.2360575e-01	1.8059000e-03	2.0557000e-03	8.2284294e-01	7.2140000e-04	9.7830000e-04	7.5009196e-01	1.2315000e-03	1.4814000e-03	-7.3804324e-01	1.7319000e-03	1.9815000e-03	7.3462835e-01	1.1000000e+01
9.1200000e-04	1.1620000e-03	8.5087975e-01	1.4120000e-03	1.6620000e-03	-8.5087910e-01	1.9120000e-03	2.1620000e-03	8.5087920e-01	7.2690000e-04	9.8390000e-04	7.6820643e-01	1.2373000e-03	1.4871000e-03	-7.5511670e-01	1.7375000e-03	1.9872000e-03	7.5161908e-01	8.0740000e-04	1.0601000e-03	8.5390831e-01	1.3120000e-03	1.5615000e-03	-8.4262729e-01	1.8115000e-03	2.0614000e-03	8.4189182e-01	7.2690000e-04	9.8390000e-04	7.6820259e-01	1.2373000e-03	1.4871000e-03	-7.5511293e-01	1.7375000e-03	1.9872000e-03	7.5161532e-01	1.1000000e+01
9.1760000e-04	1.1676000e-03	8.6885596e-01	1.4176000e-03	1.6676000e-03	-8.6885486e-01	1.9176000e-03	2.1676000e-03	8.6885505e-01	7.3230000e-04	9.8950000e-04	7.8512548e-01	1.2429000e-03	1.4928000e-03	-7.7104696e-01	1.7432000e-03	1.9928000e-03	7.6746964e-01	8.1290000e-04	1.0657000e-03	8.7223897e-01	1.3176000e-03	1.5671000e-03	-8.6037674e-01	1.8172000e-03	2.0670000e-03	8.5966673e-01	7.3230000e-04	9.8950000e-04	7.8512155e-01	1.2429000e-03	1.4928000e-03	-7.7104311e-01	1.7432000e-03	1.9928000e-03	7.6746580e-01	1.1000000e+01
9.2030000e-04	1.1702000e-03	8.7699115e-01	1.4203000e-03	1.6702000e-03	-8.7698977e-01	1.9203000e-03	2.1702000e-03	8.7699002e-01	7.3480000e-04	9.9210000e-04	7.9278794e-01	1.2456000e-03	1.4954000e-03	-7.7825684e-01	1.7458000e-03	1.9955000e-03	7.7464256e-01	8.1560000e-04	1.0683000e-03	8.8053802e-01	1.3203000e-03	1.5698000e-03	-8.6840924e-01	1.8198000e-03	2.0696000e-03	8.6771058e-01	7.3480000e-04	9.9210000e-04	7.9278397e-01	1.2456000e-03	1.4954000e-03	-7.7825294e-01	1.7458000e-03	1.9955000e-03	7.7463869e-01	1.1000000e+01
9.2730000e-04	1.1773000e-03	8.9742042e-01	1.4273000e-03	1.6773000e-03	-8.9741792e-01	1.9273000e-03	2.1773000e-03	8.9741845e-01	7.4160000e-04	9.9910000e-04	8.1204417e-01	1.2527000e-03	1.5025000e-03	-7.9636396e-01	1.7529000e-03	2.0025000e-03	7.9265449e-01	8.2260000e-04	1.0754000e-03	9.0138786e-01	1.3274000e-03	1.5769000e-03	-8.8858023e-01	1.8269000e-03	2.0767000e-03	8.8790988e-01	7.4160000e-04	9.9910000e-04	8.1204011e-01	1.2527000e-03	1.5025000e-03	-7.9635998e-01	1.7529000e-03	2.0025000e-03	7.9265052e-01	1.2000000e+01
9.2880000e-04	1.1788000e-03	9.0148357e-01	1.4288000e-03	1.6788000e-03	-9.0148075e-01	1.9288000e-03	2.1788000e-03	9.0148137e-01	7.4310000e-04	1.0005000e-03	8.1587630e-01	1.2542000e-03	1.5040000e-03	-7.9996556e-01	1.7544000e-03	2.0040000e-03	7.9623673e-01	8.2410000e-04	1.0769000e-03	9.0553614e-01	1.3289000e-03	1.5784000e-03	-8.9259197e-01	1.8283000e-03	2.0782000e-03	8.9192716e-01	7.4310000e-04	1.0005000e-03	8.1587222e-01	1.2542000e-03	1.5040000e-03	-7.9996156e-01	1.7544000e-03	2.0040000e-03	7.9623275e-01	1.2000000e+01
8.9680000e-04	1.1468000e-03	7.9697527e-01	1.3968000e-03	1.6468000e-03	-7.9697515e-01	1.8968000e-03	2.1468000e-03	7.9697516e-01	6.2660000e-04	8.7280000e-04	7.3470489e-01	1.1157000e-03	1.3652000e-03	-7.6516118e-01	1.6138000e-03	1.8637000e-03	7.7189286e-01	6.9550000e-04	9.4340000e-04	8.3819854e-01	1.1890000e-03	1.4387000e-03	-8.6022220e-01	1.6879000e-03	1.9378000e-03	8.6501676e-01	6.2660000e-04	8.7280000e-04	7.3470123e-01	1.1157000e-03	1.3652000e-03	-7.6515736e-01	1.6138000e-03	1.8637000e-03	7.7188900e-01	-2.2000000e+01
8.9680000e-04	1.1468000e-03	7.9697527e-01	1.3968000e-03	1.6468000e-03	-7.9697515e-01	1.8968000e-03	2.1468000e-03	7.9697516e-01	6.4400000e-04	8.9380000e-04	7.4999664e-01	1.1387000e-03	1.3894000e-03	-7.8211755e-01	1.6387000e-03	1.8889000e-03	7.8879308e-01	7.1510000e-04	9.6570000e-04	8.5685567e-01	1.2128000e-03	1.4634000e-03	-8.7937610e-01	1.7130000e-03	1.9632000e-03	8.8387570e-01	6.4400000e-04	8.9380000e-04	7.4999290e-01	1.1387000e-03	1.3894000e-03	-7.8211364e-01	1.6387000e-03	1.8889000e-03	7.8878914e-01	-2.2000000e+01
8.9680000e-04	1.1468000e-03	7.9697527e-01	1.3968000e-03	1.6468000e-03	-7.9697515e-01	1.8968000e-03	2.1468000e-03	7.9697516e-01	6.7220000e-04	9.2650000e-04	7.5551265e-01	1.1750000e-03	1.4266000e-03	-7.7662250e-01	1.6771000e-03	1.9274000e-03	7.7734179e-01	7.4700000e-04	1.0005000e-03	8.5954680e-01	1.2503000e-03	1.5012000e-03	-8.7044577e-01	1.7516000e-03	2.0017000e-03	8.7004499e-01	6.7220000e-04	9.2650000e-04	7.5550888e-01	1.1750000e-03	1.4266000e-03	-7.7661862e-01	1.6771000e-03	1.9274000e-03	7.7733790e-01	-2.1000000e+01
8.9680000e-04	1.1468000e-03	7.9697527e-01	1.3968000e-03	1.6468000e-03	-7.9697515e-01	1.8968000e-03	2.1468000e-03	7.9697516e-01	6.9190000e-04	9.4810000e-04	7.4381657e-01	1.1991000e-03	1.4503000e-03	-7.4994706e-01	1.7012000e-03	1.9511000e-03	7.4638872e-01	7.6940000e-04	1.0232000e-03	8.3928519e-01	1.2746000e-03	1.5250000e-03	-8.3783079e-01	1.7755000e-03	2.0253000e-03	8.3514686e-01	6.9190000e-04	9.4810000e-04	7.4381285e-01	1.1991000e-03	1.4503000e-03	-7.4994331e-01	1.7012000e-03	1.9511000e-03	7.4638499e-01	-2.1000000e+01
8.9680000e-04	1.1468000e-03	7.9697527e-01	1.3968000e-03	1.6468000e-03	-7.9697515e-01	1.8968000e-03	2.1468000e-03	7.9697516e-01	6.9590000e-04	9.5230000e-04	7.3982197e-01	1.2038000e-03	1.4548000e-03	-7.4262093e-01	1.7056000e-03	1.9554000e-03	7.3863152e-01	7.7390000e-04	1.0276000e-03	8.3291857e-01	1.2792000e-03	1.5294000e-03	-8.2921524e-01	1.7799000e-03	2.0297000e-03	8.2654661e-01	6.9590000e-04	9.5230000e-04	7.3981827e-01	1.2038000e-03	1.4548000e-03	-7.4261721e-01	1.7056000e-03	1.9554000e-03	7.3862783e-01	-2.1000000e+01
8.9680000e-04	1.1468000e-03	7.9697527e-01	1.3968000e-03	1.6468000e-03	-7.9697515e-01	1.8968000e-03	2.1468000e-03	7.9697516e-01	7.0020000e-04	9.5670000e-04	7.3495557e-01	1.2086000e-03	1.4594000e-03	-7.3421206e-01	1.7102000e-03	1.9600000e-03	7.3000405e-01	7.7870000e-04	1.0323000e-03	8.2530686e-01	1.2840000e-03	1.5340000e-03	-8.1947422e-01	1.7844000e-03	2.0342000e-03	8.1702793e-01	7.0020000e-04	9.5670000e-04	7.3495189e-01	1.2086000e-03	1.4594000e-03	-7.3420839e-01	1.7102000e-03	1.9600000e-03	7.3000040e-01	-2.1000000e+01
8.9680000e-04	1.1468000e-03	7.9697527e-01	1.3968000e-03	1.6468000e-03	-7.9697515e-01	1.8968000e-03	2.1468000e-03	7.9697516e-01	7.0350000e-04	9.6010000e-04	7.3067252e-01	1.2124000e-03	1.4630000e-03	-7.2718175e-01	1.7137000e-03	1.9634000e-03	7.2299378e-01	7.8240000e-04	1.0358000e-03	8.1870934e-01	1.2876000e-03	1.5376000e-03	-8.1144866e-01	1.7878000e-03	2.0376000e-03	8.0932127e-01	7.0350000e-04	9.6010000e-04	7.3066886e-01	1.2124000e-03	1.4630000e-03	-7.2717811e-01	1.7137000e-03	1.9634000e-03	7.2299017e-01	2.1000000e+01
8.9680000e-04	1.1468000e-03	7.9697527e-01	1.3968000e-03	1.6468000e-03	-7.9697515e-01	1.8968000e-03	2.1468000e-03	7.9697516e-01	7.1090000e-04	9.6750000e-04	7.1987586e-01	1.2204000e-03	1.4705000e-03	-7.1066778e-01	1.7210000e-03	1.9707000e-03	7.0716227e-01	7.9060000e-04	1.0435000e-03	8.0240990e-01	1.2953000e-03	1.5450000e-03	-7.9302188e-01	1.7950000e-03	2.0449000e-03	7.9196350e-01	7.1090000e-04	9.6750000e-04	7.1987226e-01	1.2204000e-03	1.4705000e-03	-7.1066422e-01	1.7210000e-03	1.9707000e-03	7.0715874e-01	0.0000000e+00
8.9680000e-04	1.1468000e-03	7.9697527e-01	1.3968000e-03	1.6468000e-03	-7.9697515e-01	1.8968000e-03	2.1468000e-03	7.9697516e-01	7.1360000e-04	9.7020000e-04	7.1541223e-01	1.2233000e-03	1.4732000e-03	-7.0426469e-01	1.7236000e-03	1.9732000e-03	7.0123586e-01	7.9370000e-04	1.0462000e-03	7.9579054e-01	1.2980000e-03	1.5476000e-03	-7.8604076e-01	1.7976000e-03	2.0474000e-03	7.8546349e-01	7.1360000e-04	9.7020000e-04	7.1540865e-01	1.2233000e-03	1.4732000e-03	-7.0426117e-01	1.7236000e-03	1.9732000e-03	7.0123235e-01	0.0000000e+00
8.9680000e-04	1.1468000e-03	7.9697527e-01	1.3968000e-03	1.6468000e-03	-7.9697515e-01	1.8968000e-03	2.1468000e-03	7.9697516e-01	7.1630000e-04	9.7280000e-04	7.1078359e-01	1.2261000e-03	1.4757000e-03	-6.9785347e-01	1.7260000e-03	1.9757000e-03	6.9540620e-01	7.9660000e-04	1.0489000e-03	7.8899361e-01	1.3006000e-03	1.5501000e-03	-7.7914513e-01	1.8000000e-03	2.0499000e-03	7.7905617e-01	7.1630000e-04	9.7280000e-04	7.1078004e-01	1.2261000e-03	1.4757000e-03	-6.9784998e-01	1.7260000e-03	1.9757000e-03	6.9540272e-01	0.0000000e+00
8.9680000e-04	1.1468000e-03	7.9697527e-01	1.3968000e-03	1.6468000e-03	-7.9697515e-01	1.8968000e-03	2.1468000e-03	7.9697516e-01	7.1700000e-04	9.7350000e-04	7.0953153e-01	1.2268000e-03	1.4764000e-03	-6.9615703e-01	1.7266000e-03	1.9763000e-03	6.9387980e-01	7.9740000e-04	1.0496000e-03	7.8716644e-01	1.3012000e-03	1.5507000e-03	-7.7733656e-01	1.8006000e-03	2.0505000e-03	7.7737519e-01	7.1700000e-04	9.7350000e-04	7.0952798e-01	1.2268000e-03	1.4764000e-03	-6.9615355e-01	1.7266000e-03	1.9763000e-03	6.9387633e-01	0.0000000e+00
8.9680000e-04	1.1468000e-03	7.9697527e-01	1.3968000e-03	1.6468000e-03	-7.9697515e-01	1.8968000e-03	2.1468000e-03	7.9697516e-01	7.2010000e-04	9.7640000e-04	7.0378119e-01	1.2299000e-03	1.4793000e-03	-6.8856085e-01	1.7294000e-03	1.9791000e-03	6.8712135e-01	8.0080000e-04	1.0526000e-03	7.7883601e-01	1.3041000e-03	1.5535000e-03	-7.6932250e-01	1.8034000e-03	2.0533000e-03	7.6990840e-01	7.2010000e-04	9.7640000e-04	7.0377767e-01	1.2299000e-03	1.4793000e-03	-6.8855741e-01	1.7294000e-03	1.9791000e-03	6.8711792e-01	2.1000000e+01
8.9680000e-04	1.1468000e-03	7.9697527e-01	1.3968000e-03	1.6468000e-03	-7.9697515e-01	1.8968000e-03	2.1468000e-03	7.9697516e-01	7.2400000e-04	9.8010000e-04	6.9601379e-01	1.2337000e-03	1.4829000e-03	-6.7877892e-01	1.7327000e-03	1.9825000e-03	6.7857871e-01	8.0510000e-04	1.0563000e-03	7.6774173e-01	1.3076000e-03	1.5570000e-03	-7.5921005e-01	1.8068000e-03	2.0567000e-03	7.6039218e-01	7.2400000e-04	9.8010000e-04	6.9601031e-01	1.2337000e-03	1.4829000e-03	-6.7877553e-01	1.7327000e-03	1.9825000e-03	6.7857532e-01	2.1000000e+01
8.9680000e-04	1.1468000e-03	7.9697527e-01	1.3968000e-03	1.6468000e-03	-7.9697515e-01	1.8968000e-03	2.1468000e-03	7.9697516e-01	7.2770000e-04	9.8360000e-04	6.8812122e-01	1.2373000e-03	1.4861000e-03	-6.6936077e-01	1.7358000e-03	1.9857000e-03	6.7048616e-01	8.0910000e-04	1.0598000e-03	7.5665611e-01	1.3107000e-03	1.5601000e-03	-7.4970147e-01	1.8099000e-03	2.0599000e-03	7.5125930e-01	7.2770000e-04	9.8360000e-04	6.8811778e-01	1.2373000e-03	1.4861000e-03	-6.6935742e-01	1.7358000e-03	1.9857000e-03	6.7048281e-01	2.1000000e+01
8.9680000e-04	1.1468000e-03	7.9697527e-01	1.3968000e-03	1.6468000e-03	-7.9697515e-01	1.8968000e-03	2.1468000e-03	7.9697516e-01	7.2930000e-04	9.8500000e-04	6.8463155e-01	1.2387000e-03	1.4875000e-03	-6.6535415e-01	1.7370000e-03	1.9870000e-03	6.6707134e-01	8.1080000e-04	1.0612000e-03	7.5181626e-01	1.3120000e-03	1.5615000e-03	-7.4572567e-01	1.8112000e-03	2.0613000e-03	7.4736041e-01	7.2930000e-04	9.8500000e-04	6.8462812e-01	1.2387000e-03	1.4875000e-03	-6.6535082e-01	1.7370000e-03	1.9870000e-03	6.6706801e-01	2.1000000e+01
8.9680000e-04	1.1468000e-03	7.9697527e-01	1.3968000e-03	1.6468000e-03	-7.9697515e-01	1.8968000e-03	2.1468000e-03	7.9697516e-01	7.3550000e-04	9.9060000e-04	6.7010766e-01	1.2443000e-03	1.4927000e-03	-6.4964422e-01	1.7419000e-03	1.9921000e-03	6.5373821e-01	8.1730000e-04	1.0667000e-03	7.3210001e-01	1.3167000e-03	1.5665000e-03	-7.3053955e-01	1.8163000e-03	2.0664000e-03	7.3179965e-01	7.3550000e-04	9.9060000e-04	6.7010431e-01	1.2443000e-03	1.4927000e-03	-6.4964097e-01	1.7419000e-03	1.9921000e-03	6.5373494e-01	2.2000000e+01
8.9680000e-04	1.1468000e-03	7.9697527e-01	1.3968000e-03	1.6468000e-03	-7.9697515e-01	1.8968000e-03	2.1468000e-03	7.9697516e-01	7.3580000e-04	9.9090000e-04	6.6936282e-01	1.2445000e-03	1.4929000e-03	-6.4887854e-01	1.7421000e-03	1.9923000e-03	6.5308707e-01	8.1770000e-04	1.0669000e-03	7.3110835e-01	1.3170000e-03	1.5667000e-03	-7.2981564e-01	1.8166000e-03	2.0666000e-03	7.3102361e-01	7.3580000e-04	9.9090000e-04	6.6935947e-01	1.2445000e-03	1.4929000e-03	-6.4887530e-01	1.7421000e-03	1.9923000e-03	6.5308380e-01	2.2000000e+01
8.9685317e-04	1.1467532e-03	7.9697526e-01	1.3968532e-03	1.6467532e-03	-7.9697514e-01	1.8968532e-03	2.1467532e-03	7.9697515e-01	6.3075317e-04	8.8305317e-04	3.1998801e-01	1.1341532e-03	1.3838532e-03	-3.1756158e-01	1.6337532e-03	1.8837532e-03	3.1787257e-01	7.7735317e-04	1.0265532e-03	5.0758083e-01	1.2762532e-03	1.5262532e-03	-5.0881163e-01	1.7763532e-03	2.0263532e-03	5.0865319e-01	6.3075317e-04	8.8305317e-04	3.1998641e-01	1.1341532e-03	1.3838532e-03	-3.1755999e-01	1.6337532e-03	1.8837532e-03	3.1787098e-01	-3.2000000e+01
8.9686066e-04	1.1467607e-03	7.9697527e-01	1.3968607e-03	1.6467607e-03	-7.9697514e-01	1.8968607e-03	2.1467607e-03	7.9697515e-01	6.3946066e-04	8.9196066e-04	3.6607431e-01	1.1430607e-03	1.3927607e-03	-3.6347320e-01	1.6426607e-03	1.8926607e-03	3.6374469e-01	7.7556066e-04	1.0250607e-03	5.3874432e-01	1.2748607e-03	1.5248607e-03	-5.3949346e-01	1.7749607e-03	2.0249607e-03	5.3941450e-01	6.3946066e-04	8.9196066e-04	3.6607248e-01	1.1430607e-03	1.3927607e-03	-3.6347138e-01	1.6426607e-03	1.8926607e-03	3.6374287e-01	-3.2000000e+01
8.9688025e-04	1.1467802e-03	7.9697528e-01	1.3968802e-03	1.6467802e-03	-7.9697515e-01	1.8968802e-03	2.1467802e-03	7.9697516e-01	6.6178025e-04	9.1498025e-04	4.8081529e-01	1.1662802e-03	1.4160802e-03	-4.7781606e-01	1.6660802e-03	1.9160802e-03	4.7779421e-01	7.7578025e-04	1.0259802e-03	6.2097856e-01	1.2761802e-03	1.5260802e-03	-6.2025984e-01	1.7761802e-03	2.0260802e-03	6.2030333e-01	6.6178025e-04	9.1498025e-04	4.8081288e-01	1.1662802e-03	1.4160802e-03	-4.7781367e-01	1.6660802e-03	1.9160802e-03	4.7779182e-01	-3.1000000e+01
8.9680000e-04	1.1468000e-03	7.9697527e-01	1.3968000e-03	1.6468000e-03	-7.9697515e-01	1.8968000e-03	2.1468000e-03	7.9697516e-01	6.8400000e-04	9.3860000e-04	5.9020057e-01	1.1903000e-03	1.4402000e-03	-5.8594538e-01	1.6904000e-03	1.9403000e-03	5.8509954e-01	7.8090000e-04	1.0321000e-03	7.0290841e-01	1.2828000e-03	1.5327000e-03	-6.9980597e-01	1.7827000e-03	2.0327000e-03	6.9972809e-01	6.8400000e-04	9.3860000e-04	5.9019762e-01	1.1903000e-03	1.4402000e-03	-5.8594245e-01	1.6904000e-03	1.9403000e-03	5.8509662e-01	-3.1000000e+01
8.9680000e-04	1.1468000e-03	7.9697527e-01	1.3968000e-03	1.6468000e-03	-7.9697515e-01	1.8968000e-03	2.1468000e-03	7.9697516e-01	6.9020000e-04	9.4520000e-04	6.1965871e-01	1.1972000e-03	1.4472000e-03	-6.1464482e-01	1.6974000e-03	1.9473000e-03	6.1341320e-01	7.8300000e-04	1.0345000e-03	7.2520119e-01	1.2855000e-03	1.5353000e-03	-7.2109470e-01	1.7853000e-03	2.0352000e-03	7.2091207e-01	6.9020000e-04	9.4520000e-04	6.1965561e-01	1.1972000e-03	1.4472000e-03	-6.1464174e-01	1.6974000e-03	1.9473000e-03	6.1341013e-01	-3.1000000e+01
8.9680000e-04	1.1468000e-03	7.9697527e-01	1.3968000e-03	1.6468000e-03	-7.9697515e-01	1.8968000e-03	2.1468000e-03	7.9697516e-01	6.9280000e-04	9.4800000e-04	6.3138880e-01	1.2000000e-03	1.4500000e-03	-6.2599342e-01	1.7003000e-03	1.9501000e-03	6.2458225e-01	7.8390000e-04	1.0356000e-03	7.3408102e-01	1.2866000e-03	1.5364000e-03	-7.2950975e-01	1.7864000e-03	2.0363000e-03	7.2927450e-01	6.9280000e-04	9.4800000e-04	6.3138564e-01	1.2000000e-03	1.4500000e-03	-6.2599029e-01	1.7003000e-03	1.9501000e-03	6.2457912e-01	-3.1000000e+01
8.9680000e-04	1.1468000e-03	7.9697527e-01	1.3968000e-03	1.6468000e-03	-7.9697515e-01	1.8968000e-03	2.1468000e-03	7.9697516e-01	6.9980000e-04	9.5550000e-04	6.6320923e-01	1.2078000e-03	1.4578000e-03	-6.5649628e-01	1.7081000e-03	1.9579000e-03	6.5451433e-01	7.8670000e-04	1.0387000e-03	7.5814352e-01	1.2900000e-03	1.5397000e-03	-7.5208350e-01	1.7898000e-03	2.0397000e-03	7.5167286e-01	6.9980000e-04	9.5550000e-04	6.6320591e-01	1.2078000e-03	1.4578000e-03	-6.5649299e-01	1.7081000e-03	1.9579000e-03	6.5451106e-01	3.1000000e+01
